estacion_id,fecha,lluvia_total,temp_media
COVIE,2020-11-01,147.3,25.08
COVIE,2020-12-01,300.1,25.796774193548387
COVIE,2021-01-01,296.6,25.79032258064516
COVIE,2021-02-01,137.89999999999998,25.05
COVIE,2021-03-01,206.79999999999998,24.07741935483871
COVIE,2021-04-01,99.5,21.59333333333333
COVIE,2021-05-01,11.700000000000001,17.916129032258063
COVIE,2021-06-01,49.1,16.106666666666666
COVIE,2021-07-01,50.400000000000006,15.387096774193548
COVIE,2021-08-01,5.2,19.387096774193548
COVIE,2021-09-01,46.400000000000006,23.06
COVIE,2021-10-01,169.0,22.835483870967742
COVIE,2021-11-01,127.4,25.17
COVIE,2021-12-01,9.5,26.933870967741935
COVIE,2022-01-01,44.7,29.274193548387096
COVIE,2022-02-01,109.8,27.360714285714288
COVIE,2022-03-01,329.4,24.596774193548388
COVIE,2022-04-01,306.9,22.158333333333335
COVIE,2022-05-01,175.1,16.806451612903224
COVIE,2022-06-01,54.900000000000006,15.553333333333335
COVIE,2022-07-01,17.2,20.27741935483871
COVIE,2022-08-01,88.5,18.316129032258065
COVIE,2022-09-01,113.5,17.673333333333336
COVIE,2022-10-01,337.2,20.725806451612904
COVIE,2022-11-01,137.4,22.886666666666667
COVIE,2022-12-01,18.5,26.85483870967742
COVIE,2023-01-01,120.5,27.009677419354837
COVIE,2023-02-01,51.1,25.24642857142857
COVIE,2023-03-01,82.6,25.91290322580645
COVIE,2023-04-01,122.6,21.459999999999997
COVIE,2023-05-01,136.5,18.94193548387097
COVIE,2023-06-01,15.399999999999999,17.776666666666664
COVIE,2023-07-01,48.199999999999996,18.92258064516129
COVIE,2023-08-01,87.89999999999999,20.793548387096774
COVIE,2023-09-01,197.5,23.31
COVIE,2023-10-01,259.3,23.925806451612903
COVIE,2023-11-01,391.9,25.586666666666666
COVIE,2023-12-01,305.2,26.73225806451613
ENCAR,2000-01-01,222.0,26.683870967741935
ENCAR,2000-02-01,136.6,26.162068965517243
ENCAR,2000-03-01,41.0,24.719354838709677
ENCAR,2000-04-01,123.0,22.783333333333335
ENCAR,2000-05-01,144.0,16.351612903225806
ENCAR,2000-06-01,187.0,17.35
ENCAR,2000-07-01,89.0,11.674193548387096
ENCAR,2000-08-01,41.0,17.35483870967742
ENCAR,2000-09-01,85.0,19.296666666666667
ENCAR,2000-10-01,416.0,22.916129032258063
ENCAR,2000-11-01,143.0,23.259999999999998
ENCAR,2000-12-01,154.4,25.69677419354839
ENCAR,2001-01-01,281.0,26.348387096774193
ENCAR,2001-02-01,156.0,26.29642857142857
ENCAR,2001-03-01,139.0,25.703225806451613
ENCAR,2001-04-01,136.2,23.076666666666664
ENCAR,2001-05-01,37.0,17.10967741935484
ENCAR,2001-06-01,102.0,16.283333333333335
ENCAR,2001-07-01,57.0,17.13225806451613
ENCAR,2001-08-01,88.0,20.12258064516129
ENCAR,2001-09-01,122.0,19.083333333333332
ENCAR,2001-10-01,48.0,22.51290322580645
ENCAR,2001-11-01,187.0,24.39333333333333
ENCAR,2001-12-01,38.0,25.31935483870968
ENCAR,2002-01-01,354.2,25.480645161290322
ENCAR,2002-02-01,33.2,24.982142857142858
ENCAR,2002-03-01,195.0,26.151612903225807
ENCAR,2002-04-01,202.0,22.55666666666667
ENCAR,2002-05-01,255.2,19.77741935483871
ENCAR,2002-06-01,47.0,15.353333333333333
ENCAR,2002-07-01,140.4,14.203225806451613
ENCAR,2002-08-01,242.9,18.716129032258067
ENCAR,2002-09-01,189.4,18.240000000000002
ENCAR,2002-10-01,467.9,22.9
ENCAR,2002-11-01,95.6,22.653333333333332
ENCAR,2002-12-01,273.6,25.116129032258065
ENCAR,2003-01-01,256.6,25.74516129032258
ENCAR,2003-02-01,195.0,25.357142857142858
ENCAR,2003-03-01,191.0,24.048387096774192
ENCAR,2003-04-01,103.2,20.91
ENCAR,2003-05-01,6.4,18.229032258064517
ENCAR,2003-06-01,44.2,19.183333333333334
ENCAR,2003-07-01,40.0,15.832258064516129
ENCAR,2003-08-01,70.0,14.345161290322581
ENCAR,2003-09-01,78.2,19.146666666666665
ENCAR,2003-10-01,250.0,22.60967741935484
ENCAR,2003-11-01,224.60000000000002,22.316666666666666
ENCAR,2003-12-01,312.3,23.593548387096774
ENCAR,2004-01-01,70.8,26.212903225806453
ENCAR,2004-02-01,41.2,24.682758620689654
ENCAR,2004-03-01,59.4,23.812903225806455
ENCAR,2004-04-01,230.4,22.416666666666668
ENCAR,2004-05-01,56.0,14.948387096774193
ENCAR,2004-06-01,94.6,16.356666666666666
ENCAR,2004-07-01,62.8,15.45483870967742
ENCAR,2004-08-01,22.4,15.929032258064517
ENCAR,2004-09-01,150.4,19.853333333333335
ENCAR,2004-10-01,213.0,21.016129032258064
ENCAR,2004-11-01,300.7,22.053333333333335
ENCAR,2004-12-01,92.0,24.683870967741935
ENCAR,2005-01-01,135.4,26.261290322580646
ENCAR,2005-02-01,,25.630357142857143
ENCAR,2005-03-01,118.8,25.06451612903226
ENCAR,2005-04-01,,20.603333333333335
ENCAR,2005-05-01,233.60000000000002,19.5258064516129
ENCAR,2005-06-01,,18.793333333333333
ENCAR,2005-07-01,46.2,14.758064516129032
ENCAR,2005-08-01,,17.73225806451613
ENCAR,2005-09-01,93.0,15.966666666666667
ENCAR,2005-10-01,90.1,20.93548387096774
ENCAR,2005-11-01,152.6,23.993333333333332
ENCAR,2005-12-01,,24.47741935483871
ENCAR,2006-01-01,69.4,27.358064516129033
ENCAR,2006-02-01,20.0,26.04642857142857
ENCAR,2006-03-01,232.0,24.88064516129032
ENCAR,2006-04-01,95.2,20.796666666666667
ENCAR,2006-05-01,40.0,15.964516129032257
ENCAR,2006-06-01,68.4,17.69333333333333
ENCAR,2006-07-01,21.0,19.006451612903227
ENCAR,2006-08-01,117.4,17.387096774193548
ENCAR,2006-09-01,138.6,18.396666666666665
ENCAR,2006-10-01,281.9,23.44516129032258
ENCAR,2006-11-01,222.6,23.8
ENCAR,2006-12-01,229.8,26.845161290322583
ENCAR,2007-01-01,260.0,26.203225806451613
ENCAR,2007-02-01,136.4,26.178571428571427
ENCAR,2007-03-01,141.0,25.693548387096776
ENCAR,2007-04-01,227.0,22.80666666666667
ENCAR,2007-05-01,202.8,15.383870967741935
ENCAR,2007-06-01,24.0,16.383333333333333
ENCAR,2007-07-01,75.0,12.96774193548387
ENCAR,2007-08-01,33.7,15.441935483870967
ENCAR,2007-09-01,155.0,21.779999999999998
ENCAR,2007-10-01,316.1,23.348387096774193
ENCAR,2007-11-01,268.3,21.75
ENCAR,2007-12-01,275.0,25.906451612903226
ENCAR,2008-01-01,95.4,26.20967741935484
ENCAR,2008-02-01,99.69999999999999,24.910344827586208
ENCAR,2008-03-01,23.4,24.799999999999997
ENCAR,2008-04-01,323.8,20.263333333333332
ENCAR,2008-05-01,39.2,16.61935483870968
ENCAR,2008-06-01,164.6,14.583333333333334
ENCAR,2008-07-01,48.4,18.98709677419355
ENCAR,2008-08-01,79.9,17.616129032258065
ENCAR,2008-09-01,108.2,17.296666666666667
ENCAR,2008-10-01,312.0,21.529032258064515
ENCAR,2008-11-01,89.0,24.553333333333335
ENCAR,2008-12-01,10.2,26.66774193548387
ENCAR,2009-01-01,108.9,25.61935483870968
ENCAR,2009-02-01,166.2,26.042857142857144
ENCAR,2009-03-01,12.0,25.51290322580645
ENCAR,2009-04-01,46.6,22.44
ENCAR,2009-05-01,134.2,19.093548387096774
ENCAR,2009-06-01,109.0,13.31
ENCAR,2009-07-01,167.5,12.02258064516129
ENCAR,2009-08-01,173.8,17.761290322580646
ENCAR,2009-09-01,229.0,18.37
ENCAR,2009-10-01,133.0,22.425806451612903
ENCAR,2009-11-01,400.1,26.033333333333335
ENCAR,2009-12-01,229.60000000000002,26.16774193548387
ENCAR,2010-01-01,181.4,26.835483870967742
ENCAR,2010-02-01,116.4,27.817857142857143
ENCAR,2010-03-01,93.0,25.45483870967742
ENCAR,2010-04-01,171.4,20.85666666666667
ENCAR,2010-05-01,189.0,16.393548387096775
ENCAR,2010-06-01,155.5,16.71
ENCAR,2010-07-01,116.0,14.80967741935484
ENCAR,2010-08-01,6.6,16.361290322580643
ENCAR,2010-09-01,159.6,18.793333333333333
ENCAR,2010-10-01,122.9,20.048387096774192
ENCAR,2010-11-01,40.0,22.8
ENCAR,2010-12-01,219.6,25.229032258064517
ENCAR,2011-01-01,62.5,27.79032258064516
ENCAR,2011-02-01,255.7,26.057142857142857
ENCAR,2011-03-01,70.4,25.17096774193548
ENCAR,2011-04-01,133.20000000000002,22.28666666666667
ENCAR,2011-05-01,30.5,18.62258064516129
ENCAR,2011-06-01,164.9,15.973333333333333
ENCAR,2011-07-01,99.39999999999999,15.461290322580645
ENCAR,2011-08-01,90.9,17.716129032258067
ENCAR,2011-09-01,52.7,20.383333333333333
ENCAR,2011-10-01,325.5,22.73225806451613
ENCAR,2011-11-01,87.3,24.433333333333334
ENCAR,2011-12-01,64.8,26.003225806451614
ENCAR,2012-01-01,27.3,27.641935483870967
ENCAR,2012-02-01,161.0,27.910344827586208
ENCAR,2012-03-01,49.1,23.9741935483871
ENCAR,2012-04-01,159.0,20.746666666666666
ENCAR,2012-05-01,38.8,19.29032258064516
ENCAR,2012-06-01,100.8,16.476666666666667
ENCAR,2012-07-01,66.0,14.151612903225805
ENCAR,2012-08-01,72.0,20.23225806451613
ENCAR,2012-09-01,43.6,21.25
ENCAR,2012-10-01,213.0,22.932258064516127
ENCAR,2012-11-01,48.4,25.233333333333334
ENCAR,2012-12-01,435.5,26.461290322580645
ENCAR,2013-01-01,83.6,25.948387096774194
ENCAR,2013-02-01,67.4,25.517857142857142
ENCAR,2013-03-01,274.8,22.14516129032258
ENCAR,2013-04-01,235.0,20.89333333333333
ENCAR,2013-05-01,153.0,17.33225806451613
ENCAR,2013-06-01,70.2,16.086666666666666
ENCAR,2013-07-01,206.4,15.890322580645162
ENCAR,2013-08-01,105.8,14.638709677419355
ENCAR,2013-09-01,93.60000000000001,18.653333333333332
ENCAR,2013-10-01,208.10000000000002,22.39032258064516
ENCAR,2013-11-01,146.2,25.516666666666666
ENCAR,2013-12-01,109.9,27.416129032258063
ENCAR,2014-01-01,256.0,27.9741935483871
ENCAR,2014-02-01,57.9,27.67142857142857
ENCAR,2014-03-01,421.5,24.074193548387097
ENCAR,2014-04-01,339.70000000000005,22.506666666666668
ENCAR,2014-05-01,217.0,18.361290322580647
ENCAR,2014-06-01,304.5,16.786666666666665
ENCAR,2014-07-01,197.7,16.700000000000003
ENCAR,2014-08-01,39.2,18.864516129032257
ENCAR,2014-09-01,379.8,21.05
ENCAR,2014-10-01,193.6,24.741935483870968
ENCAR,2014-11-01,222.39999999999998,23.83
ENCAR,2014-12-01,289.6,24.603225806451615
ENCAR,2015-01-01,301.9,25.716129032258067
ENCAR,2015-02-01,22.7,25.821428571428573
ENCAR,2015-03-01,91.3,24.62258064516129
ENCAR,2015-04-01,160.4,21.966666666666665
ENCAR,2015-05-01,227.4,18.69677419354839
ENCAR,2015-06-01,193.6,18.003333333333334
ENCAR,2015-07-01,169.1,16.025806451612905
ENCAR,2015-08-01,41.0,21.006451612903227
ENCAR,2015-09-01,131.9,20.23
ENCAR,2015-10-01,90.1,22.129032258064516
ENCAR,2015-11-01,325.6,22.603333333333335
ENCAR,2015-12-01,290.2,24.654838709677417
ENCAR,2016-01-01,107.1,27.280645161290323
ENCAR,2016-02-01,303.0,26.641379310344828
ENCAR,2016-03-01,311.2,22.674193548387095
ENCAR,2016-04-01,171.6,23.27
ENCAR,2016-05-01,89.5,15.951612903225806
ENCAR,2016-06-01,7.0,12.82
ENCAR,2016-07-01,56.9,15.961290322580645
ENCAR,2016-08-01,116.0,17.893548387096775
ENCAR,2016-09-01,36.5,18.19
ENCAR,2016-10-01,201.3,21.27741935483871
ENCAR,2016-11-01,189.2,22.706666666666667
ENCAR,2016-12-01,252.0,25.200000000000003
ENCAR,2017-01-01,72.30000000000001,26.280645161290323
ENCAR,2017-02-01,172.7,25.664285714285715
ENCAR,2017-03-01,267.5,24.638709677419353
ENCAR,2017-04-01,453.1,20.563333333333333
ENCAR,2017-05-01,321.0,18.90967741935484
ENCAR,2017-06-01,119.60000000000001,16.88
ENCAR,2017-07-01,3.8,18.141935483870967
ENCAR,2017-08-01,202.8,18.993548387096773
ENCAR,2017-09-01,42.5,22.053333333333335
ENCAR,2017-10-01,445.4,21.251612903225805
ENCAR,2017-11-01,228.1,22.509999999999998
ENCAR,2017-12-01,106.2,26.44516129032258
ENCAR,2018-01-01,327.3,25.299999999999997
ENCAR,2018-02-01,54.9,25.192857142857143
ENCAR,2018-03-01,152.3,24.203225806451613
ENCAR,2018-04-01,0.0,24.546666666666667
ENCAR,2018-05-01,91.4,19.97741935483871
ENCAR,2018-06-01,28.2,14.586666666666668
ENCAR,2018-07-01,20.9,15.638709677419355
ENCAR,2018-08-01,48.4,15.174193548387096
ENCAR,2018-09-01,141.0,20.33
ENCAR,2018-10-01,374.4,21.293548387096774
ENCAR,2018-11-01,290.7,24.313333333333333
ENCAR,2018-12-01,187.6,25.63225806451613
ENCAR,2019-01-01,170.4,27.0258064516129
ENCAR,2019-02-01,125.3,25.146428571428572
ENCAR,2019-03-01,307.2,23.432258064516127
ENCAR,2019-04-01,245.3,22.209999999999997
ENCAR,2019-05-01,386.4,19.258064516129032
ENCAR,2019-06-01,4.1,19.28666666666667
ENCAR,2019-07-01,131.0,14.725806451612904
ENCAR,2019-08-01,64.7,16.70967741935484
ENCAR,2019-09-01,10.7,20.153333333333332
ENCAR,2019-10-01,113.6,23.51290322580645
ENCAR,2019-11-01,310.3,25.40666666666667
ENCAR,2019-12-01,92.2,25.21935483870968
ENCAR,2020-01-01,220.7,26.406451612903226
ENCAR,2020-02-01,93.1,25.227586206896554
ENCAR,2020-03-01,44.4,25.74516129032258
ENCAR,2020-04-01,104.0,20.686666666666667
ENCAR,2020-05-01,117.9,17.019354838709678
ENCAR,2020-06-01,131.6,17.736666666666668
ENCAR,2020-07-01,144.7,15.241935483870968
ENCAR,2020-08-01,51.3,18.432258064516127
ENCAR,2020-09-01,40.2,20.44
ENCAR,2020-10-01,33.5,23.56451612903226
ENCAR,2020-11-01,120.0,24.446666666666665
ENCAR,2020-12-01,84.8,25.509677419354837
ENCAR,2021-01-01,334.5,25.403225806451612
ENCAR,2021-02-01,33.6,24.74642857142857
ENCAR,2021-03-01,231.0,23.919354838709676
ENCAR,2021-04-01,27.9,21.6
ENCAR,2021-05-01,68.4,17.248387096774195
ENCAR,2021-06-01,108.6,15.463333333333333
ENCAR,2021-07-01,30.0,15.654838709677419
ENCAR,2021-08-01,44.0,19.154838709677417
ENCAR,2021-09-01,91.4,21.321666666666665
ENCAR,2021-10-01,155.5,21.570967741935487
ENCAR,2021-11-01,77.4,24.56
ENCAR,2021-12-01,0.5,26.891935483870967
ENCAR,2022-01-01,21.5,29.40967741935484
ENCAR,2022-02-01,61.4,28.107142857142858
ENCAR,2022-03-01,266.4,24.835483870967742
ENCAR,2022-04-01,261.4,21.883333333333333
ENCAR,2022-05-01,220.9,16.206451612903226
ENCAR,2022-06-01,81.7,14.646666666666667
ENCAR,2022-07-01,46.300000000000004,19.70967741935484
ENCAR,2022-08-01,58.300000000000004,16.870967741935484
ENCAR,2022-09-01,76.39999999999999,17.333333333333332
ENCAR,2022-10-01,216.1,19.88064516129032
ENCAR,2022-11-01,92.8,22.416666666666668
ENCAR,2022-12-01,92.8,26.548387096774192
ENCAR,2023-01-01,77.6,27.067741935483873
ENCAR,2023-02-01,61.8,25.825
ENCAR,2023-03-01,101.5,25.870967741935484
ENCAR,2023-04-01,141.7,21.076666666666664
ENCAR,2023-05-01,169.2,18.809677419354838
ENCAR,2023-06-01,40.7,17.793333333333333
ENCAR,2023-07-01,52.1,17.625806451612902
ENCAR,2023-08-01,171.5,19.690322580645162
ENCAR,2023-09-01,317.3,22.12
ENCAR,2023-10-01,500.1,21.416129032258063
ENCAR,2023-11-01,338.4,24.136666666666667
ENCAR,2023-12-01,263.5,25.883870967741935
GBRU,2000-01-01,76.1,28.348387096774193
GBRU,2000-02-01,83.39999999999999,27.193103448275863
GBRU,2000-03-01,37.0,26.048387096774192
GBRU,2000-04-01,197.0,23.073333333333334
GBRU,2000-05-01,76.4,18.200000000000003
GBRU,2000-06-01,138.2,18.71333333333333
GBRU,2000-07-01,8.2,12.135483870967741
GBRU,2000-08-01,76.6,18.725806451612904
GBRU,2000-09-01,18.5,20.303333333333335
GBRU,2000-10-01,155.6,24.690322580645162
GBRU,2000-11-01,187.3,23.533333333333335
GBRU,2000-12-01,194.0,26.225806451612904
GBRU,2001-01-01,14.5,27.970967741935485
GBRU,2001-02-01,171.2,27.164285714285715
GBRU,2001-03-01,120.8,26.15806451612903
GBRU,2001-04-01,171.3,23.603333333333335
GBRU,2001-05-01,43.4,17.483870967741936
GBRU,2001-06-01,19.7,16.903333333333332
GBRU,2001-07-01,16.8,18.44516129032258
GBRU,2001-08-01,23.4,21.870967741935484
GBRU,2001-09-01,130.3,20.423333333333336
GBRU,2001-10-01,64.9,23.73548387096774
GBRU,2001-11-01,110.0,25.220000000000002
GBRU,2001-12-01,117.8,25.11935483870968
GBRU,2002-01-01,35.9,27.780645161290323
GBRU,2002-02-01,156.8,25.84642857142857
GBRU,2002-03-01,81.6,27.893548387096775
GBRU,2002-04-01,189.5,23.64
GBRU,2002-05-01,123.3,21.074193548387097
GBRU,2002-06-01,74.4,16.473333333333333
GBRU,2002-07-01,19.000000000000004,14.62258064516129
GBRU,2002-08-01,30.7,20.335483870967742
GBRU,2002-09-01,27.5,20.836666666666666
GBRU,2002-10-01,98.3,26.596774193548388
GBRU,2002-11-01,336.3,25.526666666666664
GBRU,2002-12-01,33.5,27.470967741935485
GBRU,2003-01-01,196.9,26.97741935483871
GBRU,2003-02-01,226.7,26.389285714285712
GBRU,2003-03-01,194.9,25.451612903225808
GBRU,2003-04-01,30.299999999999997,22.083333333333332
GBRU,2003-05-01,6.199999999999999,18.44516129032258
GBRU,2003-06-01,30.2,20.346666666666668
GBRU,2003-07-01,4.4,16.751612903225805
GBRU,2003-08-01,12.0,16.306451612903224
GBRU,2003-09-01,55.3,21.726666666666667
GBRU,2003-10-01,55.7,24.674193548387095
GBRU,2003-11-01,242.3,26.176666666666666
GBRU,2003-12-01,301.4,26.612903225806452
GBRU,2004-01-01,27.2,27.503225806451614
GBRU,2004-02-01,73.1,25.855172413793102
GBRU,2004-03-01,114.9,24.69677419354839
GBRU,2004-04-01,255.0,23.953333333333333
GBRU,2004-05-01,62.099999999999994,14.85483870967742
GBRU,2004-06-01,59.099999999999994,17.636666666666667
GBRU,2004-07-01,54.8,16.40967741935484
GBRU,2004-08-01,2.8000000000000003,17.758064516129032
GBRU,2004-09-01,24.0,20.956666666666667
GBRU,2004-10-01,120.39999999999999,23.825806451612905
GBRU,2004-11-01,291.2,23.91
GBRU,2004-12-01,91.0,26.112903225806452
GBRU,2005-01-01,118.0,26.983870967741936
GBRU,2005-02-01,75.9,25.803571428571427
GBRU,2005-03-01,67.5,25.070967741935487
GBRU,2005-04-01,151.5,22.52
GBRU,2005-05-01,125.0,19.970967741935485
GBRU,2005-06-01,,20.09333333333333
GBRU,2005-07-01,2.0,15.820967741935483
GBRU,2005-08-01,7.8,19.519354838709678
GBRU,2005-09-01,78.3,17.533333333333335
GBRU,2005-10-01,124.5,21.700000000000003
GBRU,2005-11-01,114.6,24.496666666666666
GBRU,2005-12-01,,26.01451612903226
GBRU,2006-01-01,95.6,27.467741935483872
GBRU,2006-02-01,22.1,26.910714285714285
GBRU,2006-03-01,122.5,27.258064516129032
GBRU,2006-04-01,107.8,22.836666666666666
GBRU,2006-05-01,42.8,16.51290322580645
GBRU,2006-06-01,39.9,19.436666666666667
GBRU,2006-07-01,,20.016129032258064
GBRU,2006-08-01,28.599999999999998,19.148387096774194
GBRU,2006-09-01,38.8,20.863333333333333
GBRU,2006-10-01,303.4,25.63064516129032
GBRU,2006-11-01,158.5,25.378333333333334
GBRU,2006-12-01,194.1,27.796774193548387
GBRU,2007-01-01,146.4,27.906451612903226
GBRU,2007-02-01,51.4,27.142857142857142
GBRU,2007-03-01,246.1,26.425806451612903
GBRU,2007-04-01,166.7,23.813333333333333
GBRU,2007-05-01,98.0,16.270967741935486
GBRU,2007-06-01,6.0,16.666666666666668
GBRU,2007-07-01,18.0,13.64516129032258
GBRU,2007-08-01,0.2,14.516129032258064
GBRU,2007-09-01,20.0,22.55
GBRU,2007-10-01,46.9,26.461290322580645
GBRU,2007-11-01,113.0,24.09
GBRU,2007-12-01,340.5,26.682258064516127
GBRU,2008-01-01,151.2,27.23548387096774
GBRU,2008-02-01,166.29999999999998,25.74137931034483
GBRU,2008-03-01,239.4,25.25483870967742
GBRU,2008-04-01,29.4,21.426666666666666
GBRU,2008-05-01,,18.151612903225807
GBRU,2008-06-01,28.0,14.5
GBRU,2008-07-01,42.0,19.903225806451612
GBRU,2008-08-01,18.1,18.65806451612903
GBRU,2008-09-01,13.3,19.13
GBRU,2008-10-01,44.9,24.480645161290322
GBRU,2008-11-01,169.1,25.40666666666667
GBRU,2008-12-01,52.300000000000004,27.316129032258065
GBRU,2009-01-01,102.5,25.88064516129032
GBRU,2009-02-01,233.8,26.52857142857143
GBRU,2009-03-01,70.3,26.15806451612903
GBRU,2009-04-01,37.5,22.833333333333332
GBRU,2009-05-01,320.7,19.66774193548387
GBRU,2009-06-01,36.199999999999996,14.796666666666665
GBRU,2009-07-01,122.30000000000001,14.174193548387098
GBRU,2009-08-01,12.5,18.31935483870968
GBRU,2009-09-01,56.9,19.63
GBRU,2009-10-01,55.0,24.345161290322583
GBRU,2009-11-01,77.2,29.583333333333332
GBRU,2009-12-01,185.8,27.029032258064515
GBRU,2010-01-01,72.1,27.97741935483871
GBRU,2010-02-01,94.1,29.25714285714286
GBRU,2010-03-01,104.60000000000001,26.690322580645162
GBRU,2010-04-01,34.5,22.423333333333336
GBRU,2010-05-01,177.7,16.751612903225805
GBRU,2010-06-01,14.2,17.433333333333334
GBRU,2010-07-01,90.4,15.483870967741936
GBRU,2010-08-01,0.2,17.503225806451614
GBRU,2010-09-01,49.7,20.596666666666668
GBRU,2010-10-01,161.7,22.161290322580644
GBRU,2010-11-01,93.0,23.136666666666667
GBRU,2010-12-01,87.6,27.46451612903226
GBRU,2011-01-01,244.8,29.17096774193548
GBRU,2011-02-01,426.7,26.760714285714283
GBRU,2011-03-01,65.6,26.129032258064516
GBRU,2011-04-01,93.5,23.956666666666667
GBRU,2011-05-01,18.8,20.370967741935484
GBRU,2011-06-01,35.8,17.6
GBRU,2011-07-01,111.2,18.306451612903224
GBRU,2011-08-01,2.8,19.638709677419353
GBRU,2011-09-01,71.5,22.936666666666667
GBRU,2011-10-01,30.4,25.65806451612903
GBRU,2011-11-01,254.0,26.566666666666666
GBRU,2011-12-01,22.700000000000003,27.706451612903226
GBRU,2012-01-01,162.5,27.780645161290323
GBRU,2012-02-01,52.1,27.417241379310347
GBRU,2012-03-01,150.9,24.73548387096774
GBRU,2012-04-01,356.9,21.916666666666668
GBRU,2012-05-01,44.6,19.822580645161292
GBRU,2012-06-01,30.3,17.490000000000002
GBRU,2012-07-01,17.4,13.980645161290322
GBRU,2012-08-01,16.2,20.55806451612903
GBRU,2012-09-01,14.8,22.92
GBRU,2012-10-01,148.9,26.387096774193548
GBRU,2012-11-01,133.7,25.733333333333334
GBRU,2012-12-01,219.2,28.616129032258065
GBRU,2013-01-01,16.900000000000002,28.019354838709678
GBRU,2013-02-01,221.9,27.15357142857143
GBRU,2013-03-01,51.4,23.835483870967742
GBRU,2013-04-01,81.0,21.956666666666667
GBRU,2013-05-01,72.39999999999999,18.9741935483871
GBRU,2013-06-01,76.89999999999999,17.31
GBRU,2013-07-01,9.4,16.703225806451613
GBRU,2013-08-01,32.1,15.561290322580644
GBRU,2013-09-01,20.4,20.226666666666667
GBRU,2013-10-01,179.4,23.251612903225805
GBRU,2013-11-01,75.2,25.506666666666668
GBRU,2013-12-01,60.5,28.651612903225807
GBRU,2014-01-01,164.0,27.703225806451613
GBRU,2014-02-01,80.4,28.432142857142857
GBRU,2014-03-01,244.7,23.94193548387097
GBRU,2014-04-01,267.8,22.966666666666665
GBRU,2014-05-01,252.3,19.929032258064513
GBRU,2014-06-01,172.4,17.823333333333334
GBRU,2014-07-01,58.4,17.570967741935487
GBRU,2014-08-01,1.6,20.299999999999997
GBRU,2014-09-01,108.9,23.31
GBRU,2014-10-01,48.400000000000006,27.33225806451613
GBRU,2014-11-01,166.1,24.459999999999997
GBRU,2014-12-01,67.8,26.738709677419354
GBRU,2015-01-01,173.29999999999998,27.387096774193548
GBRU,2015-02-01,115.89999999999999,27.110714285714288
GBRU,2015-03-01,196.4,25.429032258064513
GBRU,2015-04-01,198.39999999999998,23.446666666666665
GBRU,2015-05-01,138.4,19.96451612903226
GBRU,2015-06-01,45.3,19.58
GBRU,2015-07-01,32.8,17.40967741935484
GBRU,2015-08-01,23.5,21.55806451612903
GBRU,2015-09-01,2.0,22.03666666666667
GBRU,2015-10-01,121.5,23.919354838709676
GBRU,2015-11-01,228.5,25.126666666666665
GBRU,2015-12-01,254.20000000000002,27.18064516129032
GBRU,2016-01-01,119.6,28.403225806451612
GBRU,2016-02-01,381.1,28.086206896551722
GBRU,2016-03-01,267.1,23.903225806451612
GBRU,2016-04-01,39.699999999999996,24.166666666666668
GBRU,2016-05-01,58.800000000000004,16.612903225806452
GBRU,2016-06-01,28.7,12.643333333333334
GBRU,2016-07-01,6.0,16.712903225806453
GBRU,2016-08-01,12.9,19.019354838709678
GBRU,2016-09-01,33.4,18.996666666666666
GBRU,2016-10-01,102.9,23.638709677419353
GBRU,2016-11-01,212.70000000000002,23.886666666666667
GBRU,2016-12-01,236.8,26.448387096774194
GBRU,2017-01-01,103.3,27.858064516129033
GBRU,2017-02-01,337.1,26.90357142857143
GBRU,2017-03-01,123.5,25.42258064516129
GBRU,2017-04-01,222.29999999999998,21.506666666666668
GBRU,2017-05-01,119.8,20.061290322580643
GBRU,2017-06-01,40.9,17.540000000000003
GBRU,2017-07-01,11.2,18.67096774193548
GBRU,2017-08-01,29.799999999999997,20.983870967741936
GBRU,2017-09-01,76.0,22.383333333333333
GBRU,2017-10-01,124.4,23.261290322580646
GBRU,2017-11-01,198.3,24.07
GBRU,2017-12-01,109.9,27.738709677419354
GBRU,2018-01-01,229.0,26.938709677419357
GBRU,2018-02-01,131.5,25.92142857142857
GBRU,2018-03-01,212.5,24.651612903225807
GBRU,2018-04-01,0.8999999999999999,24.876666666666665
GBRU,2018-05-01,87.2,20.30322580645161
GBRU,2018-06-01,5.9,15.876666666666667
GBRU,2018-07-01,23.7,15.358064516129033
GBRU,2018-08-01,29.8,15.312903225806451
GBRU,2018-09-01,148.6,21.866666666666667
GBRU,2018-10-01,289.9,23.483870967741936
GBRU,2018-11-01,205.9,25.706666666666667
GBRU,2018-12-01,77.7,27.35483870967742
GBRU,2019-01-01,90.4,29.490322580645163
GBRU,2019-02-01,216.4,28.099999999999998
GBRU,2019-03-01,211.7,25.16774193548387
GBRU,2019-04-01,315.8,23.853333333333335
GBRU,2019-05-01,105.6,21.219354838709677
GBRU,2019-06-01,6.9,19.206666666666667
GBRU,2019-07-01,87.80000000000001,15.593548387096773
GBRU,2019-08-01,51.5,17.403225806451612
GBRU,2019-09-01,3.5,21.18
GBRU,2019-10-01,43.199999999999996,24.06451612903226
GBRU,2019-11-01,139.4,27.176666666666666
GBRU,2019-12-01,144.4,25.39032258064516
GBRU,2020-01-01,233.8,27.225806451612904
GBRU,2020-02-01,77.89999999999999,26.57586206896552
GBRU,2020-03-01,46.5,26.693548387096776
