estacion_id,fecha,lluvia_total,temp_media,pet,spei_3,spei_6,spei_12
SEST,2005-01-01,110.6000,27.3677,141.6174,0.9118,0.7390,1.3978
SEST,2005-02-01,16.3000,26.7286,106.5243,-0.9267,0.6415,1.3217
SEST,2005-03-01,20.5000,26.7710,148.8174,-2.2441,0.3408,1.1168
SEST,2005-04-01,183.0000,23.6667,109.8983,-1.3208,-0.1807,0.9019
SEST,2005-05-01,171.0000,21.3065,89.9692,-0.2090,-0.9675,0.5159
SEST,2005-06-01,98.9000,21.7900,93.6401,0.4769,-1.0903,0.0617
SEST,2005-07-01,10.0000,17.6855,53.5591,-0.1154,-1.1525,-0.2013
SEST,2005-08-01,31.0000,21.3871,87.1615,-0.9517,-0.9852,-0.1820
SEST,2005-09-01,238.8000,17.8067,45.4929,0.1533,0.3878,0.4385
SEST,2005-10-01,306.4000,23.3226,96.2437,1.2887,0.8892,0.4554
SEST,2005-11-01,150.2000,26.4933,124.8403,1.6018,0.6903,-0.1364
SEST,2005-12-01,115.6000,27.3000,137.5557,0.7262,0.5908,-0.2773
SEST,2006-01-01,106.0000,28.9903,167.1057,-0.7082,0.5257,-0.3595
SEST,2006-02-01,110.4000,27.0107,109.7874,-0.8702,0.7337,-0.1142
SEST,2006-03-01,328.1000,26.2226,140.2251,0.3226,0.7141,0.6823
SEST,2006-04-01,,23.5383,108.1946,0.0848,-0.5610,0.2358
SEST,2006-05-01,,17.6500,52.3779,-0.2007,-0.9203,-0.1103
SEST,2006-06-01,37.0000,20.5667,79.3157,-1.7948,-1.0185,-0.2376
SEST,2006-07-01,60.0000,21.0194,87.9718,-1.1508,-0.8596,-0.1957
SEST,2006-08-01,77.0000,20.2597,74.6011,-0.7740,-0.8512,-0.0400
SEST,2006-09-01,,21.8167,81.5440,-1.0396,-2.3112,-0.8011
SEST,2006-10-01,157.0000,26.2387,135.0179,-0.7047,-1.5526,-1.3741
SEST,2006-11-01,125.0000,24.8533,103.8994,-0.5871,-1.1707,-1.3876
SEST,2006-12-01,,28.7855,160.1760,-1.1105,-1.7981,-1.8432
SEST,2007-01-01,139.0000,28.8952,165.5345,-1.4792,-1.7899,-1.7262
SEST,2007-02-01,69.0000,28.2518,124.9141,-2.1727,-2.1319,-1.9186
SEST,2007-03-01,83.0000,27.5032,160.8157,-1.4364,-2.1093,-2.9126
SEST,2007-04-01,136.2000,23.9967,114.3591,-1.0733,-2.1102,-2.4057
SEST,2007-05-01,189.9000,17.2000,48.6317,0.1107,-1.4326,-1.7213
SEST,2007-06-01,0.0000,19.0467,63.6131,0.1834,-0.9472,-1.7930
SEST,2007-07-01,16.0000,15.6161,37.4581,-0.0425,-0.9229,-1.7710
SEST,2007-08-01,7.0000,17.8468,51.8203,-1.2038,-0.8701,-1.9324
SEST,2007-09-01,15.0000,24.8467,118.4894,-1.5128,-0.9930,-2.0089
SEST,2007-10-01,179.0000,26.7177,142.2224,-1.0708,-0.9212,-1.9573
SEST,2007-11-01,139.0000,25.1083,106.9920,-0.5639,-1.4710,-1.9194
SEST,2007-12-01,,27.5387,141.0401,-0.8026,-1.9001,-1.8537
SEST,2008-01-01,69.9000,27.2323,139.6122,-1.5867,-2.1882,-2.0031
SEST,2008-02-01,147.6000,27.0241,113.8708,-1.5724,-1.7278,-1.6967
SEST,2008-03-01,176.2000,26.1355,138.8910,-0.3487,-0.9962,-1.3233
SEST,2008-04-01,125.6000,21.7067,85.7261,0.2410,-0.9812,-1.2667
SEST,2008-05-01,73.9000,18.2355,57.5270,0.1532,-1.0573,-1.6692
SEST,2008-06-01,57.4000,15.6733,36.3324,0.0693,-0.3155,-1.3936
SEST,2008-07-01,31.4000,21.8258,98.0225,-0.5301,-0.3023,-1.5392
SEST,2008-08-01,26.6000,20.8484,81.0009,-0.9896,-0.6922,-1.5704
SEST,2008-09-01,87.9000,19.0267,55.0351,-0.9087,-0.7126,-1.1385
SEST,2008-10-01,277.0000,23.9419,103.7717,0.4403,-0.1305,-0.7321
SEST,2008-11-01,161.0000,26.1833,120.6888,0.8708,-0.0320,-0.7081
SEST,2008-12-01,41.4000,27.5968,141.8963,0.2516,-0.5507,-0.5922
SEST,2009-01-01,41.0000,26.5419,129.6828,-1.3472,-0.6501,-0.6462
SEST,2009-02-01,131.3000,26.9714,109.3292,-1.4921,-0.3132,-0.6799
SEST,2009-03-01,29.2000,27.0516,153.3442,-1.6893,-1.0297,-1.1596
SEST,2009-04-01,12.2000,24.6633,123.7276,-1.8929,-2.6562,-1.6426
SEST,2009-05-01,372.3000,21.0387,86.7588,-0.0766,-1.2261,-0.8065
SEST,2009-06-01,128.0000,15.7967,37.1599,0.9500,-0.3355,-0.6053
SEST,2009-07-01,142.3000,15.2581,35.0429,1.8019,0.4521,-0.1274
SEST,2009-08-01,28.5000,19.2710,64.6115,0.4892,0.2292,-0.0789
SEST,2009-09-01,107.0000,20.0567,64.0367,0.2570,0.8501,-0.0523
SEST,2009-10-01,150.7000,23.8452,102.5710,-0.0490,1.3924,-0.3893
SEST,2009-11-01,115.0000,28.3900,152.2785,-0.0553,0.2446,-0.6065
SEST,2009-12-01,213.7000,26.9032,131.8891,0.1486,0.2093,-0.1061
SEST,2010-01-01,124.0000,27.4774,143.2542,-0.2120,-0.3086,0.0758
SEST,2010-02-01,110.8000,28.1000,122.9954,-0.0740,-0.2071,-0.0132
SEST,2010-03-01,245.0000,26.3548,142.2670,0.0376,0.0390,0.5592
SEST,2010-04-01,145.0000,23.2033,103.8288,0.3438,0.0109,0.9221
SEST,2010-05-01,163.8000,17.9677,55.1332,0.8974,0.5752,0.5002
SEST,2010-06-01,42.0000,19.0833,63.9656,0.3250,0.1793,0.2188
SEST,2010-07-01,135.0000,16.7903,46.1334,0.5529,0.5912,0.1719
SEST,2010-08-01,4.0000,19.0903,62.8864,-0.3100,0.4167,0.1134
SEST,2010-09-01,99.1000,21.0900,73.9809,-0.0484,0.1152,0.0673
SEST,2010-10-01,321.4000,21.3194,74.3538,0.7249,0.8850,0.5663
SEST,2010-11-01,91.0000,23.9667,93.6008,0.9701,0.4808,0.6501
SEST,2010-12-01,187.1000,26.3677,124.4859,1.1264,0.7904,0.6038
SEST,2011-01-01,41.2000,28.5355,159.6826,-0.7131,0.0020,0.3602
SEST,2011-02-01,356.2000,26.6500,105.6270,0.6410,1.1453,0.9897
SEST,2011-03-01,97.2000,26.8355,149.8502,0.0803,0.8768,0.6235
SEST,2011-04-01,104.9000,24.8967,127.1209,0.5535,-0.1525,0.4691
SEST,2011-05-01,26.5000,20.8323,84.3349,-1.2247,-0.3873,0.0483
SEST,2011-06-01,101.1000,18.5633,59.0842,-0.5845,-0.4774,0.2128
SEST,2011-07-01,131.6000,19.2258,68.0838,-0.0884,0.2741,0.1480
SEST,2011-08-01,67.1000,19.9903,71.7865,0.1903,-0.8102,0.2858
SEST,2011-09-01,148.5000,22.5300,89.4419,0.2758,-0.3104,0.3708
SEST,2011-10-01,211.2000,25.1548,119.6047,0.4129,0.1577,-0.0266
SEST,2011-11-01,251.2000,25.9733,117.9283,1.0306,0.8707,0.3219
SEST,2011-12-01,48.2000,27.2226,136.4378,0.3678,0.3937,-0.0661
SEST,2012-01-01,157.4000,27.8452,148.8325,-0.0565,0.1810,0.2620
SEST,2012-02-01,131.5000,28.0241,126.4024,-0.8178,0.2194,-0.3854
SEST,2012-03-01,137.1000,25.5032,129.4537,-0.2343,0.0147,-0.2211
SEST,2012-04-01,246.7000,22.8967,99.9345,0.4775,0.2341,0.2209
SEST,2012-05-01,189.7000,20.4484,79.9463,0.9471,0.1415,0.6353
SEST,2012-06-01,150.0000,18.6967,60.3118,1.2844,0.8095,0.7493
SEST,2012-07-01,77.9000,16.5000,43.8783,0.8144,0.8995,0.6790
SEST,2012-08-01,2.6000,21.9000,93.3036,-0.1690,0.5539,0.4702
SEST,2012-09-01,16.8000,24.0567,107.9837,-1.3395,0.1761,0.0916
SEST,2012-10-01,260.2000,25.1065,118.9448,-0.6006,0.1544,0.2188
SEST,2012-11-01,151.8000,26.6533,127.0189,0.0564,-0.1917,-0.0620
SEST,2012-12-01,192.1000,29.2548,167.7956,0.6211,-0.4727,0.2291
SEST,2013-01-01,35.2000,28.1645,153.7901,-0.7846,-1.1897,-0.1007
SEST,2013-02-01,137.3000,26.8250,107.6323,-0.7527,-0.6165,-0.0358
SEST,2013-03-01,43.7000,24.8081,119.5715,-1.4726,-0.5477,-0.2586
SEST,2013-04-01,145.7000,23.1467,103.1019,-0.3774,-1.0068,-0.5464
SEST,2013-05-01,216.7000,19.7065,71.8917,0.2441,-0.4531,-0.4482
SEST,2013-06-01,187.8000,18.5633,59.0842,1.1634,-0.0121,-0.3406
SEST,2013-07-01,3.8000,18.2613,58.7239,0.7487,0.2414,-0.5884
SEST,2013-08-01,12.0000,16.6935,42.7701,-0.1139,0.0010,-0.4205
SEST,2013-09-01,74.9000,21.4000,77.1487,-0.9072,0.2926,-0.1782
SEST,2013-10-01,136.6000,24.0581,105.2246,-0.3659,0.2491,-0.4787
SEST,2013-11-01,143.9000,26.2500,121.5739,-0.0681,-0.2481,-0.4856
SEST,2013-12-01,13.4000,28.6806,158.5055,-0.9308,-1.5500,-0.9755
SEST,2014-01-01,77.1000,28.4710,158.6474,-1.8077,-1.6957,-0.8654
SEST,2014-02-01,75.4000,28.6357,129.8540,-2.5949,-1.8290,-1.1180
SEST,2014-03-01,214.0000,26.4806,144.2271,-0.7632,-1.4342,-0.6863
SEST,2014-04-01,237.0000,23.2867,104.9039,0.4199,-0.9287,-0.4336
SEST,2014-05-01,166.5000,20.5065,80.6003,1.0466,-0.6327,-0.5989
SEST,2014-06-01,306.0000,18.5133,58.6281,1.7360,0.9212,-0.2697
SEST,2014-07-01,139.9000,18.3806,59.8335,1.5438,1.4642,0.0877
SEST,2014-08-01,3.3000,21.8516,92.7125,0.8343,1.3504,-0.0655
SEST,2014-09-01,203.9000,23.7400,103.9496,0.1380,1.4488,0.1995
SEST,2014-10-01,38.2000,27.0806,147.8441,-0.9837,0.6168,-0.1686
SEST,2014-11-01,284.5000,25.6300,113.5044,0.4860,0.9218,0.2189
SEST,2014-12-01,138.0000,26.5645,127.1740,0.0424,0.0343,0.6053
SEST,2015-01-01,72.0000,28.2645,155.3643,0.1782,-0.6659,0.6009
SEST,2015-02-01,154.9000,27.7893,119.1279,-0.5766,-0.1221,0.8162
SEST,2015-03-01,45.5000,26.7742,148.8689,-1.3634,-1.0344,0.3977
SEST,2015-04-01,359.7000,25.3700,134.1897,0.4699,0.4007,0.6263
SEST,2015-05-01,351.4000,20.7129,82.9540,1.4574,0.7605,1.0547
SEST,2015-06-01,128.6000,20.8267,82.2311,2.0010,0.8869,0.5816
SEST,2015-07-01,198.1000,17.6484,53.2369,1.7154,1.6454,0.7372
SEST,2015-08-01,56.4000,23.9871,121.1974,0.3180,1.3216,0.7955
SEST,2015-09-01,116.3000,23.8967,105.9329,0.1372,1.6867,0.5812
SEST,2015-10-01,152.2000,24.7323,113.9217,-0.4515,1.0748,0.9320
SEST,2015-11-01,344.9000,25.0300,106.0357,1.0455,0.9728,1.0880
SEST,2015-12-01,562.4000,26.2548,122.9604,2.5773,2.2177,2.0109
SEST,2016-01-01,284.3000,28.1452,153.4866,2.8580,2.1767,2.4378
SEST,2016-02-01,346.9000,28.0379,126.5813,2.8028,2.9669,2.7902
SEST,2016-03-01,73.2000,25.7323,132.8224,1.0622,2.7803,2.8718
SEST,2016-04-01,235.1000,25.4233,135.0018,0.9327,2.9453,2.6359
SEST,2016-05-01,147.6000,17.6419,52.3092,0.3636,2.5566,2.3000
SEST,2016-06-01,5.8000,14.9333,31.6184,0.5249,1.1345,2.1562
SEST,2016-07-01,12.9000,18.4935,60.8956,-0.2334,0.4984,1.7600
SEST,2016-08-01,196.5000,20.1161,73.0923,-0.0781,0.1247,2.1468
SEST,2016-09-01,154.8000,19.8800,62.4292,0.5165,0.7011,2.3102
SEST,2016-10-01,196.0000,23.8387,102.4913,1.1355,0.6772,2.4186
SEST,2016-11-01,106.5000,24.7400,102.5438,0.6188,0.3360,1.9482
SEST,2016-12-01,257.6000,26.4032,124.9679,0.7996,0.9168,1.2930
SEST,2017-01-01,128.0000,27.2903,140.4693,0.3066,1.0401,0.9686
SEST,2017-02-01,109.7000,26.8107,107.4677,0.2981,0.6095,0.4482
SEST,2017-03-01,136.0000,26.0032,136.8810,-0.4216,0.2570,0.5918
SEST,2017-04-01,248.5000,23.0033,101.2780,0.4254,0.4624,0.7051
SEST,2017-05-01,243.9000,21.1355,87.9104,1.1070,1.0102,0.8487
SEST,2017-06-01,49.3000,18.8000,61.2746,1.0611,0.4903,0.8811
SEST,2017-07-01,5.2000,19.9742,75.9797,0.0479,0.2680,0.8277
SEST,2017-08-01,87.8000,22.1742,96.6998,-0.9325,0.2246,0.5104
SEST,2017-09-01,20.8000,24.6167,115.3651,-1.5495,-0.1535,0.0389
SEST,2017-10-01,263.3000,24.3129,108.4592,-0.0685,-0.1218,0.1968
SEST,2017-11-01,151.1000,24.8000,103.2600,0.2270,-0.5885,0.3079
SEST,2017-12-01,175.7000,27.5806,141.6581,0.8286,-0.3852,0.0561
SEST,2018-01-01,297.8000,25.8968,120.8300,0.9244,0.6021,0.5327
SEST,2018-02-01,166.3000,26.6536,105.6677,0.9789,0.8530,0.6739
SEST,2018-03-01,232.4000,25.4613,128.8430,1.2643,1.5193,0.9204
SEST,2018-04-01,3.2000,25.7500,140.0463,-0.2005,0.5130,0.2312
SEST,2018-05-01,150.0000,21.3645,90.6755,-0.2078,0.5558,-0.0181
SEST,2018-06-01,20.8000,16.9033,45.1411,-1.0028,0.3355,-0.0506
SEST,2018-07-01,4.4000,17.7516,54.1365,-0.4432,-0.6059,0.0046
SEST,2018-08-01,41.2000,17.0581,45.5089,-0.8431,-0.9069,0.0166
SEST,2018-09-01,191.5000,21.6067,79.3089,-0.0321,-0.8659,0.5379
SEST,2018-10-01,219.6000,23.5903,99.4527,0.7905,0.2347,0.4529
SEST,2018-11-01,137.1000,26.7600,128.4850,0.8471,0.0334,0.3556
SEST,2018-12-01,35.0000,27.4226,139.3379,-0.2168,-0.2987,0.0021
SEST,2019-01-01,101.1000,28.9323,166.1458,-1.4404,-0.3645,-0.6596
SEST,2019-02-01,202.8000,27.1893,111.8858,-0.8437,0.0331,-0.5734
SEST,2019-03-01,172.6000,25.2323,125.5408,0.0463,-0.2359,-0.7351
SEST,2019-04-01,310.6000,24.2533,117.9091,1.2223,0.0629,0.1607
SEST,2019-05-01,277.4000,20.5452,81.0383,1.6288,0.7742,0.5038
SEST,2019-06-01,26.2000,21.1200,85.6031,1.2182,0.9332,0.4175
SEST,2019-07-01,35.6000,16.9419,47.3406,0.3120,1.1169,0.5110
SEST,2019-08-01,7.4000,19.9871,71.7533,-1.2455,0.5666,0.3627
SEST,2019-09-01,3.6000,22.8767,93.4536,-1.4819,0.0380,-0.1586
SEST,2019-10-01,57.0000,25.5710,125.3784,-1.9760,-1.1259,-0.6806
SEST,2019-11-01,112.6000,28.5733,155.1212,-1.7758,-2.4802,-0.8291
SEST,2019-12-01,245.6000,26.2000,122.2239,-0.2845,-1.4123,-0.1906
SEST,2020-01-01,95.4000,27.2581,139.9927,-0.1510,-1.5877,-0.1359
SEST,2020-02-01,21.8000,26.6310,109.1759,-0.4067,-1.7145,-0.6270
SEST,2020-03-01,24.1000,27.3355,158.0135,-2.4199,-1.9665,-1.1629
SEST,2020-04-01,19.1000,22.4533,94.4748,-2.7869,-2.0078,-2.0445
SEST,2020-05-01,285.5000,19.1710,66.4203,-0.2998,-0.6575,-1.9650
SEST,2020-06-01,85.5000,20.3400,76.8298,0.4436,-1.2067,-1.7323
SEST,2020-07-01,28.2000,18.5226,61.1707,0.6414,-1.1484,-1.8040
SEST,2020-08-01,80.7000,20.5290,77.4866,-0.4811,-0.7147,-1.5787
SEST,2020-09-01,8.3000,22.9967,94.8691,-1.1050,-0.5011,-1.5679
SEST,2020-10-01,74.1000,26.2613,135.3520,-1.3144,-0.4389,-1.5446
SEST,2020-11-01,139.4000,25.7733,115.3378,-1.1588,-1.3672,-1.3310
SEST,2020-12-01,406.8000,26.9387,132.3895,0.8308,-0.1373,-0.8703
SEST,2021-01-01,279.1000,26.0903,123.4430,1.6951,0.5995,-0.3028
SEST,2021-02-01,47.6000,25.7786,96.0038,1.4231,0.4065,-0.1973
SEST,2021-03-01,110.0000,25.4323,128.4214,0.1289,0.6601,0.1066
SEST,2021-04-01,124.1000,23.0300,101.6158,-0.6237,0.9584,0.3549
SEST,2021-05-01,7.9000,19.3323,68.0386,-0.6978,0.6584,-0.3764
SEST,2021-06-01,215.4000,17.1133,46.7713,0.3402,0.2602,0.0512
SEST,2021-07-01,63.3000,17.6806,53.5170,0.2777,-0.3358,0.1615
SEST,2021-08-01,9.1000,21.0032,82.7415,0.2101,-0.4453,-0.0379
SEST,2021-09-01,40.8000,24.8283,118.2384,-1.2892,-0.7102,-0.0140
SEST,2021-10-01,434.4000,24.4677,110.4557,0.5403,0.5315,0.9344
SEST,2021-11-01,197.1000,26.4567,124.3445,1.1762,1.0078,1.0466
SEST,2021-12-01,6.7000,28.3355,153.0859,0.8877,-0.1868,0.0203
SEST,2022-01-01,89.1000,29.4452,174.7503,-1.4286,-0.6014,-0.6377
SEST,2022-02-01,69.1000,27.7250,118.3378,-2.5969,-0.4925,-0.6401
SEST,2022-03-01,199.6000,26.2065,139.9775,-0.8224,0.0836,-0.4206
SEST,2022-04-01,186.9000,24.0533,115.1368,0.0944,-1.0264,-0.2854
SEST,2022-05-01,274.5000,17.8774,54.3406,1.3055,-0.3515,0.4401
SEST,2022-06-01,95.0000,16.5400,42.4088,1.2776,0.4495,0.1482
SEST,2022-07-01,16.9000,22.0452,100.8799,0.6139,0.4558,-0.0962
SEST,2022-08-01,218.7000,19.3774,65.6423,0.2945,1.1756,0.4817
SEST,2022-09-01,226.8000,18.7133,52.4709,0.8578,1.5514,1.0771
SEST,2022-10-01,342.7000,22.1258,82.7250,2.1608,2.1274,0.9300
SEST,2022-11-01,163.3000,24.0233,94.2381,1.8720,1.6687,0.9214
SEST,2022-12-01,5.1000,27.9613,147.3486,0.6048,1.0290,0.9310
SEST,2023-01-01,125.3000,27.7129,146.8103,-0.9533,1.2408,1.0785
SEST,2023-02-01,275.4000,26.0500,98.9370,-0.2832,1.3184,1.5775
SEST,2023-03-01,243.6000,26.4000,142.9686,0.9104,1.0708,1.6651
SEST,2023-04-01,157.4000,22.9967,101.1937,1.2329,0.3328,1.6320
SEST,2023-05-01,71.5000,20.3903,79.2957,0.4277,0.0301,1.1312
SEST,2023-06-01,50.1000,19.6867,69.9502,-0.1937,0.5054,0.9655
SEST,2023-07-01,66.9000,20.9323,86.9284,-0.6446,0.5109,1.1119
SEST,2023-08-01,94.4000,22.6194,102.3834,-0.6458,-0.2198,0.7379
SEST,2023-09-01,105.3000,24.9700,120.1873,-0.6147,-0.7287,0.2747
SEST,2023-10-01,171.5000,25.8806,129.7910,-0.2483,-0.7960,-0.2970
SEST,2023-11-01,404.6000,26.6033,126.3354,1.1183,0.4040,0.2518
SEST,2023-12-01,197.0000,27.8355,145.4517,1.3838,0.6694,0.7273
SGUA,2000-01-01,112.8000,26.7613,132.3751,,,
SGUA,2000-02-01,159.8000,25.5172,97.3699,,,
SGUA,2000-03-01,136.5000,24.5645,118.2745,-0.2299,,
SGUA,2000-04-01,41.2000,21.8233,91.1384,-0.3974,,
SGUA,2000-05-01,89.3000,16.8742,51.2559,-0.5356,,
SGUA,2000-06-01,127.0000,18.1033,60.1900,-0.2635,-0.4585,
SGUA,2000-07-01,94.4000,13.0903,26.7003,0.3477,-0.1227,
SGUA,2000-08-01,200.1000,18.6613,64.0318,0.8146,0.1575,
SGUA,2000-09-01,143.7000,19.9433,67.3969,0.8581,0.3766,
SGUA,2000-10-01,289.5000,23.5710,101.9689,1.3838,1.2557,
SGUA,2000-11-01,240.5000,23.9067,95.1818,1.4228,1.6443,
SGUA,2000-12-01,250.7000,24.8871,106.9592,1.7003,1.9199,1.0216
SGUA,2001-01-01,174.0000,25.9226,121.7272,1.1320,1.8649,1.2022
SGUA,2001-02-01,287.6000,25.3429,92.3297,1.3474,2.0756,1.5333
SGUA,2001-03-01,98.2000,25.1903,126.3758,0.5749,1.7027,1.4180
SGUA,2001-04-01,111.2000,23.7833,114.3058,0.3052,1.0099,1.5344
SGUA,2001-05-01,69.1000,17.8645,59.5624,-0.6989,0.5062,1.4636
SGUA,2001-06-01,140.0000,16.5500,47.5248,-0.0277,0.3138,1.5274
SGUA,2001-07-01,55.1000,18.1387,63.0336,-0.0531,0.0861,1.3392
SGUA,2001-08-01,38.4000,21.0484,87.9163,-0.3734,-0.8588,0.8727
SGUA,2001-09-01,156.5000,20.9200,76.4403,-0.4430,-0.4371,0.8823
SGUA,2001-10-01,81.2000,23.3645,99.6336,-0.5026,-0.4965,0.3566
SGUA,2001-11-01,177.0000,24.9833,106.8900,0.1425,-0.2627,0.1625
SGUA,2001-12-01,220.3000,24.4032,101.5692,0.3370,-0.1620,0.0977
SGUA,2002-01-01,144.3000,25.1387,112.2713,0.5821,-0.0093,0.0451
SGUA,2002-02-01,125.7000,24.4321,83.8463,0.4461,0.3366,-0.3562
SGUA,2002-03-01,41.2000,26.9097,150.3765,-0.7795,-0.3846,-0.5702
SGUA,2002-04-01,22.6000,25.5933,138.6620,-1.7493,-0.7640,-0.8710
SGUA,2002-05-01,379.7000,20.8355,89.3151,-0.2078,0.0849,-0.1283
SGUA,2002-06-01,7.9000,19.0867,69.1864,0.0462,-0.6069,-0.5327
SGUA,2002-07-01,43.7000,16.5387,49.4259,0.5940,-0.7542,-0.5269
SGUA,2002-08-01,88.0000,20.3452,80.3904,-0.9258,-0.8884,-0.3760
SGUA,2002-09-01,94.5000,20.0667,68.5001,-0.4133,-0.3622,-0.5188
SGUA,2002-10-01,112.0000,24.2097,109.4075,-0.3668,0.0918,-0.4632
SGUA,2002-11-01,265.9000,24.1433,97.6834,0.4664,-0.3757,-0.2051
SGUA,2002-12-01,142.2000,26.0194,120.2552,0.4467,-0.0564,-0.4597
SGUA,2003-01-01,118.4000,26.2323,125.5943,0.3989,-0.0620,-0.5635
SGUA,2003-02-01,267.6000,25.8679,97.4525,0.4084,0.5517,-0.2253
SGUA,2003-03-01,127.0000,25.4000,129.1649,0.2892,0.4463,0.0540
SGUA,2003-04-01,156.9000,22.0200,93.3173,0.6328,0.6741,0.5173
SGUA,2003-05-01,61.2000,18.4226,64.5883,-0.2465,0.0285,-0.2440
SGUA,2003-06-01,109.5000,20.0400,78.6623,-0.0692,0.0624,-0.0033
SGUA,2003-07-01,65.1000,18.7129,68.4252,-0.4345,0.0771,0.0030
SGUA,2003-08-01,36.0000,16.0097,42.7671,-0.4535,-0.6029,-0.0344
SGUA,2003-09-01,145.8000,20.1767,69.4934,-0.2021,-0.2993,0.0964
SGUA,2003-10-01,146.4000,23.2935,98.8386,0.0672,-0.3610,0.2128
SGUA,2003-11-01,187.4000,24.3600,100.0090,0.5362,-0.0130,0.0032
SGUA,2003-12-01,296.0000,25.0419,108.7206,1.0478,0.5769,0.4305
SGUA,2004-01-01,171.2000,26.3903,127.5971,1.0302,0.7515,0.5607
SGUA,2004-02-01,62.1000,24.9690,91.9564,0.4869,0.6657,0.0451
SGUA,2004-03-01,119.7000,24.6581,119.4644,-0.4919,0.3813,0.0514
SGUA,2004-04-01,165.6000,23.6300,112.3753,-0.4374,0.4025,0.0244
SGUA,2004-05-01,304.1000,16.5323,48.5657,0.9888,1.0271,0.6907
SGUA,2004-06-01,113.7000,17.3167,53.5442,1.2518,0.5562,0.7653
SGUA,2004-07-01,116.8000,17.0323,53.4056,1.2954,0.6300,0.9343
SGUA,2004-08-01,0.7000,18.3452,61.2145,-0.2193,0.5155,0.7982
SGUA,2004-09-01,35.8000,22.6367,94.0856,-0.9013,0.2958,0.4548
SGUA,2004-10-01,352.4000,22.2581,87.6837,0.2145,1.0821,1.0071
SGUA,2004-11-01,269.6000,23.4067,90.0284,1.3249,0.8022,1.2386
SGUA,2004-12-01,177.7000,24.8871,106.9592,1.8538,0.8413,0.9456
SGUA,2005-01-01,156.8000,25.6581,118.4832,0.8971,0.7484,0.9322
SGUA,2005-02-01,45.0000,26.1107,99.8805,-0.2676,0.7693,0.8689
SGUA,2005-03-01,2.6000,26.2484,140.8388,-1.5475,0.4713,0.5163
SGUA,2005-04-01,112.0000,23.9367,116.2568,-1.8511,-0.5544,0.3688
SGUA,2005-05-01,110.5000,20.9806,90.9632,-1.3317,-1.1828,-0.2442
SGUA,2005-06-01,100.7000,20.5400,83.9368,-0.3900,-1.3980,-0.3582
SGUA,2005-07-01,42.5000,16.6935,50.6539,-0.4119,-1.5846,-0.5471
SGUA,2005-08-01,76.1000,19.3452,70.3978,-0.4900,-1.3415,-0.3723
SGUA,2005-09-01,182.2000,17.2000,45.6441,0.1546,-0.2651,0.1368
SGUA,2005-10-01,345.0000,22.6258,91.5505,1.3661,0.7087,0.1076
SGUA,2005-11-01,85.8000,24.4067,100.5143,1.2791,0.5812,-0.4005
SGUA,2005-12-01,52.4000,25.4645,113.6191,0.3721,0.2887,-0.7503
SGUA,2006-01-01,94.5000,26.8161,133.0907,-1.2760,0.1737,-0.9561
SGUA,2006-02-01,116.5000,25.3464,92.3640,-1.0268,0.2434,-0.7447
SGUA,2006-03-01,211.0000,25.1613,125.9926,-0.1786,0.0481,-0.1552
SGUA,2006-04-01,,22.0433,93.5780,-0.4829,-1.3029,-0.3897
SGUA,2006-05-01,,16.3565,47.2174,-0.9036,-1.4328,-0.5662
SGUA,2006-06-01,65.4000,18.8233,66.7008,-1.4603,-1.1938,-0.6141
SGUA,2006-07-01,35.4000,20.0355,81.9075,-1.1495,-1.2252,-0.7160
SGUA,2006-08-01,,18.6968,64.3529,-1.2605,-1.5794,-0.9032
SGUA,2006-09-01,,19.5883,64.2832,-1.6903,-2.1874,-1.4461
SGUA,2006-10-01,,24.5194,113.1317,-2.1891,-2.2681,-2.4628
SGUA,2006-11-01,,24.1033,97.2578,-2.4560,-2.4756,-2.6966
SGUA,2006-12-01,,26.9548,131.9785,-3.0602,-3.0251,-2.8985
SGUA,2007-01-01,368.8000,25.6774,118.7187,-0.4530,-1.7936,-2.0834
SGUA,2007-02-01,166.9000,25.7679,96.4635,0.4262,-1.2518,-1.9547
SGUA,2007-03-01,98.0000,25.5065,130.5954,0.8938,-1.1259,-2.2826
SGUA,2007-04-01,,23.5033,110.7958,-1.0098,-1.1167,-2.3310
SGUA,2007-05-01,47.6000,18.8161,68.2857,-1.6121,-0.8149,-2.2565
SGUA,2007-06-01,1.5000,18.0167,59.4341,-1.7929,-0.5262,-2.4156
SGUA,2007-07-01,26.0000,15.3000,40.2637,-1.1358,-1.5709,-2.3249
SGUA,2007-08-01,12.0000,18.2032,59.9751,-1.3133,-2.0519,-2.2790
SGUA,2007-09-01,18.8000,23.8667,108.1534,-1.5253,-2.2855,-2.3494
SGUA,2007-10-01,100.8000,24.5516,113.5241,-1.5147,-1.8831,-2.0685
SGUA,2007-11-01,330.0000,23.8267,94.3453,0.1519,-0.8583,-1.1556
SGUA,2007-12-01,155.5000,25.8065,117.6812,0.7693,-0.4850,-0.7002
SGUA,2008-01-01,85.9000,25.2581,113.6805,0.6993,-0.5374,-1.4489
SGUA,2008-02-01,224.4000,25.5000,97.1967,0.1706,0.1345,-1.2945
SGUA,2008-03-01,37.6000,24.7613,120.7860,-0.4791,0.1578,-1.4321
SGUA,2008-04-01,,21.7800,90.6626,-0.8479,-0.1389,-1.3772
SGUA,2008-05-01,,17.5000,56.4149,-2.0992,-1.2792,-1.4746
